pipeline_id,perturbation_family,s_order,s_qa,e_crit,ordering_only,qa_only,critical_only
P2_diffusion_exp06_rerun,brightness,0.49750000000000005,0.48333333333333334,0.8333333333333334,0.5025000000000001,0.5166666666666667,0.8333333333333334
P2_diffusion_exp06_rerun,contrast,0.5368749999999999,0.5333333333333333,0.8333333333333334,0.46312499999999995,0.4666666666666666,0.8333333333333334
P2_diffusion_exp06_rerun,image_noise,0.6070833333333333,0.5333333333333333,0.6666666666666666,0.39291666666666664,0.4666666666666666,0.6666666666666666
P2_diffusion_exp06_rerun,mask_dilate,0.40208333333333335,0.4000000000000001,1.0,0.5979166666666667,0.6,1.0
P2_diffusion_exp06_rerun,mask_erode,0.5083333333333333,0.5333333333333333,0.8333333333333334,0.4916666666666667,0.4666666666666666,0.8333333333333334
P2_diffusion_exp06_rerun,mask_shift,0.5735416666666667,0.5,0.75,0.42645833333333333,0.5,0.75
P2_diffusion_exp06_rerun,none,0.31250000000000006,0.55,0.5,0.6875,0.45,0.5
P2_diffusion_exp06_rerun,parameter_noise,0.4725,0.4000000000000001,1.0,0.5275,0.6,1.0
P2_diffusion_exp06_rerun,target_noise,0.425,0.3833333333333333,1.0,0.5750000000000001,0.6166666666666667,1.0
